location;didok;geschaeft;kategorie;ebene;bahnhof;offen;url;email;tel;beschreibung;payment_accepted;geo
https://lod.opentransportdata.swiss/place/8503000/geo-manor-8124;http://lod.opentransportdata.swiss/didok/8503000;Manor;Bücher / Papeterie / Bilder;Untergeschoss;Zürich HB;Sa-So 09:00-20:00;https://www.manor.ch;;+41 44 229 56 87;"Bei uns erwarten Sie Karten für alle Anlässe, Geschenkideen und Gadgets; ein Swiss-Shop und ein speziell für Sie ausgesuchtes Office Sortiment.";American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.539459068591368 47.37846518360045)
https://lod.opentransportdata.swiss/place/8503000/geo-zueri-bistro-dca2;http://lod.opentransportdata.swiss/didok/8503000;Züri-Bistro;Restaurants / Take-Away;Shopville/Aufgänge;Zürich HB;So 09:00-22:00;;;+41 43 811 75 77;Züri-Bistro hält alle Take-Away-Köstlichkeiten für Sie bereit. Kommen Sie einfach bei uns vorbei, wir freuen uns auf Ihren Besuch.;;POINT(8.541092559919646 47.376930051586854)
https://lod.opentransportdata.swiss/place/8503000/geo-k-kiosk-3dd2;http://lod.opentransportdata.swiss/didok/8503000;K Kiosk;Kioske / Tabakwaren;Untergeschoss;Zürich HB;Mo-Fr 05:30-22:00;http://www.kkiosk.ch/;info@kkiosk.ch;+41 44 212 22 75;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht.";;POINT(8.539501469330512 47.37853044398831)
https://lod.opentransportdata.swiss/place/8503003/geo-silverland-schmuck-895c;http://lod.opentransportdata.swiss/didok/8503003;SilverLand Schmuck;Schmuck / Uhren / Optik;Untergeschoss;Zürich Stadelhofen;Mo-Fr 10:00-20:00;;silverland@bluemail.ch;+41 43 343 95 55;Ob Sommer oder Winter, hier finden Sie trendige Accessoires für Alltag und Ausgang. Schauen Sie vorbei, wir freuen uns auf Ihren Besuch.;American Express, Dinersclub, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.548135565058912 47.36722324107613)
https://lod.opentransportdata.swiss/place/8503003/geo-sbb-reisezentrum-e4b4;http://lod.opentransportdata.swiss/didok/8503003;SBB Reisezentrum;Dienstleistungen;Stadtebene;Zürich Stadelhofen;;;;;;;POINT(8.548201811516945 47.366684671465585)
https://lod.opentransportdata.swiss/place/8503003/geo-blume-3000-a439;http://lod.opentransportdata.swiss/didok/8503003;Blume 3000;Blumen;Untergeschoss;Zürich Stadelhofen;Sa 09:00-19:00;http://www.blume3000.ch/;stadelhofen@blume3000.ch;+41 44 254 60 80;Alles frisch gilt hier für die Blumen ebenso wie für die floristischen Ideen und den Service. Für zeitgemässe Floristik.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.548366027848092 47.36710878685894)
https://lod.opentransportdata.swiss/place/8503003/geo-blume-3000-a439;http://lod.opentransportdata.swiss/didok/8503003;Blume 3000;Blumen;Untergeschoss;Zürich Stadelhofen;Mo-Fr 07:00-20:00;http://www.blume3000.ch/;stadelhofen@blume3000.ch;+41 44 254 60 80;Alles frisch gilt hier für die Blumen ebenso wie für die floristischen Ideen und den Service. Für zeitgemässe Floristik.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.548366027848092 47.36710878685894)
https://lod.opentransportdata.swiss/place/8503003/geo-billettschalter-3a6d;http://lod.opentransportdata.swiss/didok/8503003;Billette, Abonnemente, Freizeitangebote;SBB Services;Stadtebene;Zürich Stadelhofen;Sa-So 06:45-18:45;;;;;;POINT(8.548200933368939 47.366717862843856)
https://lod.opentransportdata.swiss/place/8503003/geo-k-kiosk-3ef9;http://lod.opentransportdata.swiss/didok/8503003;K Kiosk;Kioske / Tabakwaren;Stadtebene;Zürich Stadelhofen;Mo-Do 06:00-22:00;http://www.kkiosk.ch/;;+41 44 252 35 60;Der Shop in Ihrer Nähe mit grossem Pressesortiment, einer vielfältigen Auswahl an Getränken, Snacks, Süsswaren, Tabak, Toto/Lotto und kleinen Geschenken.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.548561892055622 47.36646137366835)
https://lod.opentransportdata.swiss/place/8503003/geo-ochsner-shoes-8c3f;http://lod.opentransportdata.swiss/didok/8503003;Ochsner Shoes;Schuhe / Reiseartikel / Lederwaren;Untergeschoss;Zürich Stadelhofen;Sa 09:00-18:00;https://www.ochsner-shoes.ch/;;+41 44 252 50 77;Ochsner Shoes steht für stilvolles Shopping. Modische Schuhe für die Familie: elegant, klassisch oder lässig. Das Sortiment lässt keine Wünsche offen.;American Express, Dollar, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.547898570756043 47.36735060478311)
https://lod.opentransportdata.swiss/place/8503003/geo-orell-fuessli-23d0;http://lod.opentransportdata.swiss/didok/8503003;Orell Füssli;Bücher / Papeterie / Bilder;Untergeschoss;Zürich Stadelhofen;Mo-Fr 08:00-20:00;https://www.orellfuessli.ch/;;+41 44 252 20 33;Ihre Buchwelt mit einer grossen Auswahl an Taschenbüchern sowie Büchern zu Themen wie Kochen, Kinder, Gesundheit und vieles mehr.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.548526256826062 47.36694637838012)
https://lod.opentransportdata.swiss/place/8503003/geo-softridge-8b22;http://lod.opentransportdata.swiss/didok/8503003;Softridge;Elektronik / Foto / Musik;Untergeschoss;Zürich Stadelhofen;Sa-So 10:00-18:00;http://www.softridge.ch;softridge@softridge.ch;+41 44 252 26 00;Unser Ziel war und ist es, ein möglichst breites Sortiment an Videospielen anzubieten. Dazu zählen die aktuellen Konsolen sowie Retrosysteme.;Maestro, MasterCard, PostFinance;POINT(8.549091303574661 47.36645489331866)
https://lod.opentransportdata.swiss/place/8503003/geo-confiserie-spruengli-9790;http://lod.opentransportdata.swiss/didok/8503003;Confiserie Sprüngli;Lebensmittel / Getränke;Untergeschoss;Zürich Stadelhofen;Sa 08:00-19:00;http://www.spruengli.ch/;bestell-service@spruengli.ch;+41 44 252 57 57;Die Confiserie Sprüngli steht für Tradition seit 1836. Das Schweizer Familienunternehmen verspricht unvergessliche Genussmomente.;;POINT(8.548666258820592 47.36661821280461)
https://lod.opentransportdata.swiss/place/8503003/geo-kleidi-ad4a;http://lod.opentransportdata.swiss/didok/8503003;Kleidi;Bekleidung;Untergeschoss;Zürich Stadelhofen;Mo-Fr 09:00-20:00;http://www.kleidi.ch;;+41 43 244 99 46;Inspiriert durch die neusten Trends mit ganz eigenem Charme. Hochwertige, ansprechende Mode zu erschwinglichen Preisen.;American Express, Dinersclub, JCB, Maestro, MasterCard, PostFinance, Unionpay, Visa;POINT(8.548279326820154 47.36718753085968)
https://lod.opentransportdata.swiss/place/8503003/geo-postfinance-postomat-7d80;http://lod.opentransportdata.swiss/didok/8503003;PostFinance Postomat;Dienstleistungen;Untergeschoss;Zürich Stadelhofen;;;;;;;POINT(8.549128858736132 47.36658777323525)
https://lod.opentransportdata.swiss/place/8503003/geo-western-union-a37a;http://lod.opentransportdata.swiss/didok/8503003;Western Union;SBB Services;Stadtebene;Zürich Stadelhofen;Mo-Fr 06:30-20:00;;;;;;POINT(8.548250981194926 47.36675002744115)
https://lod.opentransportdata.swiss/place/8503003/geo-western-union-a37a;http://lod.opentransportdata.swiss/didok/8503003;Western Union;SBB Services;Stadtebene;Zürich Stadelhofen;Sa 06:45-18:45;;;;;;POINT(8.548250981194926 47.36675002744115)
https://lod.opentransportdata.swiss/place/8503003/geo-golden-coffee-024d;http://lod.opentransportdata.swiss/didok/8503003;Golden Coffee;Restaurants / Take-Away;Untergeschoss;Zürich Stadelhofen;Mo-Do 05:00-00:00;;;+41 44 251 25 11;Getränke und Snacks, Sandwiches und Kaffee zum Mitnehmen für den kleinen Hunger unterwegs.;Dollar, Euro, Pfund;POINT(8.548603656655965 47.366853268280316)
https://lod.opentransportdata.swiss/place/8503006/geo-negishi-sushi-bar-aac4;http://lod.opentransportdata.swiss/didok/8503006;Negishi Sushi Bar;Restaurants / Take-Away;Unterführung;Zürich Oerlikon;Mo-Fr 07:00-22:00;https://www.negishi.ch;oerlikon@negishi.ch;+41 44 525 09 90;Sushi-Spezialitäten frisch zubereitet. Vor Ort oder entscheiden Sie sich für eines der Take-out-Sushi Boxen zum Mitnehmen.;Lunch-Checks, Maestro, MasterCard, PostFinance, Visa;POINT(8.543426085583794 47.41183106307255)
https://lod.opentransportdata.swiss/place/8503006/geo-k-kiosk-f280;http://lod.opentransportdata.swiss/didok/8503006;K Kiosk;Kioske / Tabakwaren;Unterführung;Zürich Oerlikon;Fr 05:30-22:00;http://www.kkiosk.ch/;;;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht";American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.545566482755046 47.41243002174142)
https://lod.opentransportdata.swiss/place/8503006/geo-velostation-0ffa;http://lod.opentransportdata.swiss/didok/8503006;Velostation Zürich Oerlikon;Dienstleistungen;Stadtebene;Zürich Oerlikon;;https://www.velostation.ch/velostationen/oerlikon-2/;;;;;POINT(8.546251472887922 47.412505126861404)
https://lod.opentransportdata.swiss/place/8503006/geo-deananddavid-6b09;http://lod.opentransportdata.swiss/didok/8503006;Dean&David;Restaurants / Take-Away;Unterführung;Zürich Oerlikon;Mo-Fr 07:00-21:00;https://deananddavid.de/;ch.zuerich.hofwiesenstrasse@deananddavid.com;+41 44 313 94 54;Frühstück, Lunch, Zvieri und Apéro: Saisonale Köstlichkeiten wie Sandwiches und Salate sowie weitere frische Spezialitäten laden zum schnellen Genuss ein.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.543562751304068 47.41164805691211)
https://lod.opentransportdata.swiss/place/8503006/geo-deananddavid-6b09;http://lod.opentransportdata.swiss/didok/8503006;Dean&David;Restaurants / Take-Away;Unterführung;Zürich Oerlikon;Sa-So 10:00-19:00;https://deananddavid.de/;ch.zuerich.hofwiesenstrasse@deananddavid.com;+41 44 313 94 54;Frühstück, Lunch, Zvieri und Apéro: Saisonale Köstlichkeiten wie Sandwiches und Salate sowie weitere frische Spezialitäten laden zum schnellen Genuss ein.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.543562751304068 47.41164805691211)
https://lod.opentransportdata.swiss/place/8503006/geo-dhl-400b;http://lod.opentransportdata.swiss/didok/8503006;DHL;SBB Services;Unterführung;Zürich Oerlikon;Mo-Fr 06:30-20:00;;;;;;POINT(8.543506691694178 47.41119566974229)
https://lod.opentransportdata.swiss/place/8503006/geo-baeckerei-hug-324b;http://lod.opentransportdata.swiss/didok/8503006;Bäckerei Hug;Restaurants / Take-Away;Unterführung;Zürich Oerlikon;Sa-So 07:00-19:00;http://www.baeckerei-hug.ch;;+41 44 313 94 10;Bei Hug finden Sie Brot, Patisserie, Backwaren – täglich frisch aus unserer Backstube. Zudem gibt es Salate, Birchermüesli und Snacks für die Verpflegung unterwegs.;American Express, Euro, Maestro, MasterCard, PostFinance, V Pay, Visa;POINT(8.545600548359076 47.4123263718516)
https://lod.opentransportdata.swiss/place/8503006/geo-brezelkoenig-6935;http://lod.opentransportdata.swiss/didok/8503006;Brezelkönig;Restaurants / Take-Away;Unterführung;Zürich Oerlikon;So 07:00-20:00;http://www.brezelkoenig.ch/;info@brezelkoenig.ch;+41 289 64 64;Duftende, köstliche Brezel – ein Hochgenuss! Auch die Sandwiches, Hot Dogs und süssen Brezel machen Appetit.;American Express, Euro, Lunch-Checks, Maestro, MasterCard, PostFinance, Ticket Restaurant, Unionpay, V Pay, Visa;POINT(8.545537669340149 47.41248888479059)
https://lod.opentransportdata.swiss/place/8503006/geo-my-post-24-paketautomat-a39e;http://lod.opentransportdata.swiss/didok/8503006;My Post 24 Paketautomat;Dienstleistungen;Stadtebene;Zürich Oerlikon;Mo-So 00:00-00:00;https://www.post.ch/de/privat/themen-a-z/sendung-aufgeben/pakete-aufgeben-und-abholen-lassen/my-post-24;;;An bester Lage Pakete abholen oder aufgeben.;;POINT(8.543014778958192 47.41111374580436)
https://lod.opentransportdata.swiss/place/8503006/geo-brezelkoenig-c4bb;http://lod.opentransportdata.swiss/didok/8503006;Brezelkönig;Restaurants / Take-Away;Unterführung;Zürich Oerlikon;Sa-So 06:00-21:00;http://www.brezelkoenig.ch/;info@brezelkoenig.ch;+41 41 289 64 64;Duftende, köstliche Brezel – ein Hochgenuss! Auch die Sandwiches, Hot Dogs und süssen Brezel machen Appetit.;American Express, Euro, Lunch-Checks, Maestro, MasterCard, PostFinance, Ticket Restaurant, Unionpay, V Pay, Visa;POINT(8.543454258008286 47.41135669877603)
https://lod.opentransportdata.swiss/place/8503006/geo-gepaeckaufgabe-871c;http://lod.opentransportdata.swiss/didok/8503006;Gepäck;SBB Services;Unterführung;Zürich Oerlikon;Sa-So 06:45-19:00;;;;;;POINT(8.543617879110375 47.411216119555945)
https://lod.opentransportdata.swiss/place/8503006/geo-blume-3000-2697;http://lod.opentransportdata.swiss/didok/8503006;Blume 3000;Blumen;Unterführung;Zürich Oerlikon;Sa 07:30-20:00;http://www.blume3000.ch/;oerlikon@blume3000.ch;+41 44 313 94 87;Alles frisch gilt hier für die Blumen ebenso wie für die floristischen Ideen und den Service. Für zeitgemässe Floristik.;American Express, Dinersclub, Euro, JCB, Maestro, MasterCard, PostFinance, Unionpay, Visa;POINT(8.543085643971478 47.41171230062111)
https://lod.opentransportdata.swiss/place/8503006/geo-brasserie-oerlikon-18e4;http://lod.opentransportdata.swiss/didok/8503006;Brasserie Oerlikon;Restaurants / Take-Away;Stadtebene;Zürich Oerlikon;Mo-Fr 06:30-00:00;https://www.brasserie-oerlikon.ch;info@brasserie-oerlikon.ch;+41 44 217 15 15;Geniessen Sie landestypische Spezialitäten in gemütlichem Umfeld. Wählen Sie dazu ein Bier aus den über 100 Biersorten.;American Express, Euro, JCB, Lunch-Checks, Maestro, MasterCard, PostFinance, Reka Card, Unionpay, V Pay, Visa;POINT(8.544356138902733 47.41156110201436)
https://lod.opentransportdata.swiss/place/8503006/geo-baeckerei-hug-843e;http://lod.opentransportdata.swiss/didok/8503006;Bäckerei Hug;Restaurants / Take-Away;Unterführung;Zürich Oerlikon;Sa-So 07:00-19:00;http://www.baeckerei-hug.ch;;+41 44 313 94 07;Bei Hug finden Sie Brot, Patisserie, Backwaren – täglich frisch aus unserer Backstube. Zudem gibt es Salate, Birchermüesli und Snacks für die Verpflegung unterwegs.;American Express, Euro, Maestro, MasterCard, PostFinance, V Pay, Visa;POINT(8.543699515750987 47.4114734619618)
https://lod.opentransportdata.swiss/place/8503006/geo-suc-juice-bars-dbf2;http://lod.opentransportdata.swiss/didok/8503006;SUC+ Juice Bars;Restaurants / Take-Away;Unterführung;Zürich Oerlikon;Mo-Fr 06:00-20:00;https://sucjuicebars.ch;;+41 43 288 50 56;Wir verwenden hochwertige Zutaten und die Säfte werden direkt vor deinen Augen hergestellt. Für das frischeste Geschmackserlebnis.;Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.543324437157882 47.4119655546891)
https://lod.opentransportdata.swiss/place/8503006/geo-visilab-61fa;http://lod.opentransportdata.swiss/didok/8503006;Visilab;Schmuck / Uhren / Optik;Unterführung;Zürich Oerlikon;Sa-So 10:00-19:00;https://www.visilab.ch/;oerlikon@visilab.ch;+41 43 288 56 45;Eine riesige Auswahl an modischen Markenbrillen sowie Kontaktlinsen. Wir bieten unseren Kunden eine kompetente Beratung und Top-Serviceleistung.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.543301709672757 47.41133244414208)
https://lod.opentransportdata.swiss/place/8503006/geo-laeckerli-huus-2caf;http://lod.opentransportdata.swiss/didok/8503006;Läckerli Huus;Lebensmittel / Getränke;Unterführung;Zürich Oerlikon;Sa-So 10:00-19:00;http://www.laeckerli-huus.ch/;Messekasse3@laeckerli-huus.ch;+41 76 417 18 48;Basler Läckerli, Speziälitäten. Entdecken Sie das berühmte Original Basler Läckerli und seine Variationen, feinste Schokoladenträume sowie eine Fülle von weiteren Köstlichkeiten.;American Express, Dinersclub, Euro, JCB, Maestro, MasterCard, PostFinance, Unionpay, Visa;POINT(8.543613101380593 47.41158523470904)
https://lod.opentransportdata.swiss/place/8503006/geo-western-union-dbee;http://lod.opentransportdata.swiss/didok/8503006;Western Union;SBB Services;Unterführung;Zürich Oerlikon;Mo-Fr 06:30-20:00;;;;;;POINT(8.543545429923059 47.4112385116221)
https://lod.opentransportdata.swiss/place/8503006/geo-confiserie-spruengli-1d51;http://lod.opentransportdata.swiss/didok/8503006;Confiserie Sprüngli;Lebensmittel / Getränke;Stadtebene;Zürich Oerlikon;So 09:00-18:00;http://www.spruengli.ch/;bestell-service@spruengli.ch;+41 43 300 63 00;Die Confiserie Sprüngli steht für Tradition seit 1836. Das Schweizer Familienunternehmen verspricht unvergessliche Genussmomente.;;POINT(8.543941704555905 47.41140432421233)
https://lod.opentransportdata.swiss/place/8503006/geo-k-kiosk-4c01;http://lod.opentransportdata.swiss/didok/8503006;K Kiosk;Kioske / Tabakwaren;Stadtebene;Zürich Oerlikon;Mo-Do 05:30-22:00;http://www.kkiosk.ch/;;;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht";American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.543482224107114 47.41129582662285)
https://lod.opentransportdata.swiss/place/8503010/geo-gepaeckaufgabe-6dc8;http://lod.opentransportdata.swiss/didok/8503010;Gepäck;SBB Services;Stadtebene;Zürich Enge;Sa-So 13:00-17:30;;;;;;POINT(8.531041297026455 47.36452387485118)
https://lod.opentransportdata.swiss/place/8503010/geo-suan-long-china-restaurant-2f09;http://lod.opentransportdata.swiss/didok/8503010;Suan Long;Restaurants / Take-Away;Stadtebene;Zürich Enge;Mo-So 11:00-23:00;http://suan-long.ch/suanlong/;;+41 44 202 09 33;Lassen Sie sich von unseren asiatischen Gerichten inspirieren – auch perfekt für unterwegs.;American Express, Dinersclub, Dollar, Euro, JCB, Maestro, MasterCard, PostFinance, Unionpay, Visa;POINT(8.531166997594951 47.36386948401679)
https://lod.opentransportdata.swiss/place/8503010/geo-billettschalter-8e24;http://lod.opentransportdata.swiss/didok/8503010;Billette, Abonnemente, Freizeitangebote;SBB Services;Stadtebene;Zürich Enge;Sa-So 09:30-12:30;;;;;;POINT(8.530985477648835 47.364497574969896)
https://lod.opentransportdata.swiss/place/8503010/geo-billettschalter-8e24;http://lod.opentransportdata.swiss/didok/8503010;Billette, Abonnemente, Freizeitangebote;SBB Services;Stadtebene;Zürich Enge;Sa-So 13:00-17:30;;;;;;POINT(8.530985477648835 47.364497574969896)
https://lod.opentransportdata.swiss/place/8503010/geo-aperto-4af8;http://lod.opentransportdata.swiss/didok/8503010;Coop;Lebensmittel / Getränke;Stadtebene;Zürich Enge;Sa 07:00-22:00;http://www.coop.ch/;;+41 44 204 97 20;Ein vielfältiges Angebot für die Verpflegung unterwegs und Produkte für den täglichen Bedarf – von frischen Lebensmitteln bis zu Haushaltsartikeln.;American Express, Dollar, Euro, Maestro, MasterCard, Pfund, PostFinance, Visa;POINT(8.530842907621187 47.36457404709686)
